url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/chew-on-this/article/recipe-oatmeal-breakfast-cookies,Recipe: Oatmeal breakfast cookies,These healthy yet tasty tidbits aren’t just for morning munchies.,Unknown,,https://i.natgeofe.com/k/fad91480-b200-4ed8-9f5b-cb848d87f94d/oatmeal-cookies.jpg?w=374&h=210,730,"Children, Health"
https://kids.nationalgeographic.com/chew-on-this/article/recipe-mac-n-cheese-less,Recipe: Mac 'n' cheese-less,"This tasty dish takes some planning, but it's worth it!",Unknown,,https://i.natgeofe.com/k/b548e1fa-9974-4167-9d2f-0f0f9366c645/Mac-N-Cheese_Warming-Recipes_FAMILY_0123.jpg?w=374&h=249,1002,
