url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/nature/article/everglades,Everglades National Park,Splash around this wetland treasure in Florida.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3154,
https://kids.nationalgeographic.com/nature/article/fishlakenationalforest,Fishlake National Forest,Take a stroll through this cool forest in Utah.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2368,"Forestry, National Forests"
https://kids.nationalgeographic.com/nature/article/grand-canyon,Grand Canyon National Park,You’ll be amazed by this colorful canyon in Arizona.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2051,
https://kids.nationalgeographic.com/nature/article/greatsmokymountains,Great Smoky Mountains National Park,Take a hike through this cool park in North Carolina and Tennessee.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2086,
https://kids.nationalgeographic.com/nature/article/hawaii-volcanoes,Hawai'i Volcanoes National Park,Tour this Hawaiian hot spot.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2214,
https://kids.nationalgeographic.com/nature/article/hotsprings,Hot Springs National Park,Dip your toes into the watery park in Arkansas.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2314,
https://kids.nationalgeographic.com/nature/article/sequoiaandkingscanyon,Sequoia and Kings Canyon National Parks,"Birds flutter around a 250-foot-tall sequoia tree as a bear and her cubs walk along the forest floor past the tree’s enormous trunk. Welcome to Sequoia and Kings Canyon National Parks. Nestled in California’s Sierra Nevada mountains, these neighboring parks feature some of the tallest trees in the world. The diameter of the largest one here, dubbed the General Sherman tree, is bigger than a basketball court!",Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1742,
https://kids.nationalgeographic.com/nature/article/yosemite,Yosemite National Park,Take a hike through this California park.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2602,
https://kids.nationalgeographic.com/nature/article/supercute-mammal-rediscovered,Supercute mammal rediscovered,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1367,Mammals
https://kids.nationalgeographic.com/nature/article/bat-myths-busted,Bat myths busted!,How much do you know about the world's only flying mammal?,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2735,Biology
