url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/books/article/indoor-herb-garden,Grow an indoor herb garden,It's easy—and healthy—to grow fresh stuff at home.,Unknown,,https://i.natgeofe.com/k/2a6d8d29-239e-4962-985f-52c811635482/herbgarden.jpg?w=374&h=368,1334,Gardens
https://kids.nationalgeographic.com/books/article/paper-engineering,Paper engineering,Discover the kind of engineering involved in designing pop-ups.,MATTHEW RAKOLA,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2079,"Engineering, Engineers"
https://kids.nationalgeographic.com/books/article/watermelon-drum,Make musical instruments using fruits and veggies,,Unknown,,https://i.natgeofe.com/k/a3b59dcd-40a4-47c1-ab34-3543322b0b53/watermelon-drum-textimage.jpg?w=374&h=211,997,Fruit
https://kids.nationalgeographic.com/books/article/pinhole-camera,Pinhole Camera,"Make a ""camera,"" and learn how a real one works!",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1219,Photography
https://kids.nationalgeographic.com/books/article/make-a-birdbath,Make a birdbath,You've probably noticed birds using fountains in the park to take a bath. Make a birdbath for your own yard with this craft from the Nat Geo Kids Get Outside Guide by Nancy Honovich and Julie Beer. Then watch as the birds come by to splish and splash!,Lori Epstein,,https://i.natgeofe.com/k/1916a651-14a3-4f4d-a33d-799ce5aff1bc/backyard-gallery-bird.jpg?w=374&h=210,1127,Birds
https://kids.nationalgeographic.com/books/article/create-compost,Create a compost,Make your own composting bin at home.,Unknown,,https://i.natgeofe.com/k/fb586a58-93f7-4c98-97db-df319c5b90ba/create-compost-textimage.jpg?w=374&h=210,1767,"Recycling, Trash"
https://kids.nationalgeographic.com/books/article/make-an-ice-sun-catcher,Make an ice sun catcher,"When the cold winter days arrive, go outside and decorate with this craft from the Nat Geo Kids Get Outside Guide by Nancy Honovich and Julie Beer! Dangle a natural ice sculpture in your yard, at school, or leave one as a treat for your neighbors. Just like a snowflake, no two sun catchers are alike. Get creative!",Lori Epstein,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",636,
https://kids.nationalgeographic.com/books/article/almanac-2024,ALMANAC 2024 CHALLENGE: Elephant-stagram,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1392,"Books, Elephants"
https://kids.nationalgeographic.com/books/article/yoga-animals,Yoga Animals: A Wild Introduction to Kid-Friendly Poses,,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",525,"Books, Animals"
https://kids.nationalgeographic.com/books/article/sharks-vs-sloths,Sharks vs. Sloths,"In one corner, swinging in ever so slowly, is the chillest dude himself: Sloth! And making a splash in the other corner is Shark, ready to sink her teeth into this competition! Get ready to rumble in this latest installment of the funny face-off series! Check out a sneak peek of the book Sharks Vs. Sloths by Julie Beer.",Unknown,,https://i.natgeofe.com/k/316e4120-36eb-4bf8-9419-2b3fa76e320a/sharks-vs-sloths_cvr.jpg?w=374&h=319,0,"Sharks, Books"
https://kids.nationalgeographic.com/books/article/doggy-defenders-tiger,Doggy Defenders: Tiger the Police Dog,"Meet Tiger, a police dog that keeps people safe. Check out the photo gallery and video below to learn all about this hero dog.",Unknown,,https://i.natgeofe.com/k/f732a307-c429-432a-893f-bf83b54cd8a8/doggy-defenders-tiger8.jpg?w=374&h=210,20,Law Enforcement
https://kids.nationalgeographic.com/books/article/doggy-defenders-stella,Doggy Defenders: Stella the Search Dog,"Meet Stella, a search-and-rescue dog that uses her nose to find lost people. Check out the photos and video, then learn more about this hero dog.",Unknown,,https://i.natgeofe.com/k/2cfa910b-73c5-4387-b2c3-880c8f23d492/doggy-defenders-stella3.jpg?w=374&h=210,21,Law Enforcement
https://kids.nationalgeographic.com/books/article/doggy-defenders-dolley,Doggy Defenders: Dolley the Fire Dog,"Meet Dolley, a fire dog that sniffs out chemicals that might have started fires. Check out the photos and video, then learn more about this hero dog.",Unknown,,https://i.natgeofe.com/k/4fbdeb85-153d-40ac-adf6-e8395b864f09/doggy-defenders-dolley1.jpg?w=374&h=210,19,Law Enforcement
https://kids.nationalgeographic.com/books/article/penguins-vs-puffins,Penguins vs. Puffins,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",193,"Penguins, Atlantic puffins"
https://kids.nationalgeographic.com/books/article/how-things-work,How Things Work,Ever wonder about the goop inside lava lamps or how geckos can stick to just about any surface? Are you intrigued by how things work? So are we! That's why we're dissecting all kinds of things from rubber erasers to tractor beams. How Things Work by T.J. Resler explains it all.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",273,
https://kids.nationalgeographic.com/books/article/why,"Book of ""Why?""","Ever wonder WHY zebras have stripes? WHY you have 10 fingers? WHY rainbows form? WHY we speak different languages? If you’ve got questions, we’ve got answers! 1,111 of them, in fact, including WHY you ask ""WHY?"" Check out sample pages from the Nat Geo Kids book of Why? by Crispin Boyer.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",0,
https://kids.nationalgeographic.com/books/article/my-shot-photo-guide-book,Photo guide sneak peek,,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",457,"Books, Photography Gear, Wildlife Photography, Landscape Photography, Photography Tips"
https://kids.nationalgeographic.com/books/article/mission-animal-rescue,未找到标题,Mission Animal Rescue charges you to save our planet's most endangered and threatened animals.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",464,"Lion, Polar Bear"
https://kids.nationalgeographic.com/books/article/what-would-happen,What Would Happen?,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3533,"Environment, Exploration, History and Civilization, People and Culture, Science and Technology, Travel and Adventure"
https://kids.nationalgeographic.com/books/article/field-guide-trees,Field guide to trees,Get to know your trees.,Unknown,,https://i.natgeofe.com/k/80d03092-d9c3-4c0a-b65f-d8a76ecd7071/rain-forest-tree-view-up.jpg?w=374&h=210,3022,Trees
https://kids.nationalgeographic.com/books/article/snow-day-snacks,Snow day snacks,Make some tasty treats when the weather gets cold.,Lori Epstein,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2586,Cooking
https://kids.nationalgeographic.com/books/article/hummus,Cooking up culture,"Celebrate the world by cooking up an international feast! These yummy recipes will introduce you to tasty traditions from around the globe. Sample some creamy hummus from countries such as Greece and Turkey, or try a traditional stew popular in West African countries like Senegal and Nigeria.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2503,"Cooking, Books"
https://kids.nationalgeographic.com/books/article/plan-a-picnic,Plan a picnic,,Michael Piazza,,https://i.natgeofe.com/k/3a9a767e-aff7-4cf1-8f85-7bf9e71f62fd/picnic-table.jpg?w=374&h=210,2612,Cooking
https://kids.nationalgeographic.com/books/article/almanac-2025,ALMANAC 2025 CHALLENGEME-OLOGY: The study of me,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",652,
https://kids.nationalgeographic.com/books/article/explorer-academy-secret-messages,Solve mysterious messages,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",518,
https://kids.nationalgeographic.com/books/article/spooky-pizza-party,Spooky pizza party,,Michael Piazza,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1762,Cooking
https://kids.nationalgeographic.com/books/article/could-a-robot-become-president,Could a robot become president?,A bot certainly wouldn’t need breaks for sleep or snacks—but it also might not care much about the people it’s leading.,Stephanie Warren Drimmer,,https://i.natgeofe.com/k/850a85c1-535a-4d26-893c-2704e67d2452/future-tech-robot-president.jpg?w=374&h=281,2489,"Governments, Books"
https://kids.nationalgeographic.com/books/article/could-humans-live-forever,Could humans live forever?,"Some scientists are trying, but others say it’s impossible. And even if it were … would we want to?",Stephanie Warren Drimmer,,https://i.natgeofe.com/k/7761bde6-45e4-4d4f-9a55-2b3a53998084/future-tech-bug-legs.jpg?w=374&h=280,2704,"Technology, Books"
https://kids.nationalgeographic.com/books/article/could-humans-teleport,Could humans teleport?,"Technically, yes. Here’s how it could work—and how long you might have to wait.",Stephanie Warren Drimmer,,https://i.natgeofe.com/k/e27f8a13-ecd1-4bc7-b3a4-92cbdf37b7b2/future-tech-star-trek.jpg?w=374&h=280,2653,"Telephones, Books, Travel and Adventure"
https://kids.nationalgeographic.com/books/article/fall-harvest-recipes,Fall harvest recipes,Check out these easy-to-make recipes for hot cinnamon apple cider and gingersnaps.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2483,"Cooking, Books"
https://kids.nationalgeographic.com/books/article/make-a-3d-valentine,Make a 3D card,,Unknown,,https://i.natgeofe.com/k/e54d86dd-1220-4a27-affb-724994f60ff6/3d-valentine_crop.jpg?w=374&h=350,1504,Holidays
https://kids.nationalgeographic.com/books/article/almanac-2026,ENTER THIS YEAR’S ALMANAC CHALLENGE:The Big Bug Brigade,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1867,
https://kids.nationalgeographic.com/books/article/piglets-vs--pugs,Piglets Vs. Pugs,"Both of these pint-size porkers boast some serious stats, so in a head-to-head (er, snout-to-snout?) smackdown in the Nat Geo Kids book Piglets vs. Pugs by Julie Beer. Meet the contenders!",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",0,
