url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/zeus-the-mighty/article/zeus-game/,Play the game!,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",96,"Games, Hamsters"
https://kids.nationalgeographic.com/zeus-the-mighty/article/characters,Characters,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4010,
https://kids.nationalgeographic.com/zeus-the-mighty/article/printables,Comics and coloring pages,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",400,
https://kids.nationalgeographic.com/zeus-the-mighty/article/truth-behind-pets,The truth behind the pets,Meet the characters from Zeus the Mighty—plus the Greek gods and goddesses they’re based on.,Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2695,"Pets, History and Civilization, Ancient History, Ancient Civilizations, Ancient Greece"
https://kids.nationalgeographic.com/zeus-the-mighty/article/truth-behind-artifacts,The truth behind the artifacts,Greek mythology is full of enchanted objects. Discover what roles they play in Zeus the Mighty.,Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1137,Mythology
https://kids.nationalgeographic.com/zeus-the-mighty/article/weird-but-true-,Weird But True!: Pets,Weird But True!: Pets,Unknown,,https://i.natgeofe.com/k/41a977c6-4aa9-451c-92a9-cdc65097bea5/WBT1600x90057.png?w=374&h=210,0,Books
https://kids.nationalgeographic.com/zeus-the-mighty/article/image-gallery-book-1,Zeus art revealed!,"Check out these illustrations from the book ""Zeus the Mighty: The Quest for the Golden Fleece.""",Unknown,,https://i.natgeofe.com/k/11245a31-cc08-4dd1-a77b-ab7a4f17d3cc/zeus-iguana.jpg?w=374&h=156,335,Books
https://kids.nationalgeographic.com/zeus-the-mighty/article/episodes,Greeking Out podcast episodes,"Hear some of the greatest Greek myths ever told, many of which are found in the book series Zeus the Mighty. Learn how to subscribe.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",128,Sound
https://kids.nationalgeographic.com/zeus-the-mighty/article/zeus-game,Play the game!,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",96,"Games, Hamsters"
